UID,variation_id
ELH001878,289480;2702915;2708449;2849630;695022;817392;1066257;1071101;1069711;1070127;1426788;2004593;2035154;2104490;2745780;2793222
ELH001879,1490189;2203663;2023820;1424060;1927528
ELH001881,126493;126494;126496;216974;265667;279855;385748;424105;425351;430195;432011;451033;620402;624055;666322;666290;809779;928681;930895;931846;1700110;976672;1098337;1194663;1300551;1320179;1320203;1335584;1338805;1700379;1706592;1711605;1804906;1806195;1999860;2123487;2229340;2227203;2441915;2572229;2692412;2735897;2844506;3049842;126495;280458;280552;423875;420405;438609;520777;520623;545435;813799;827762;827802;930513;976338;985403;986999;1048566;1068140;1320275;1451360;1685384;1695136;1699474;1700111;1701480;1708261;1711198;1992335;2042153;2429893;2446036;2613241;2626893;2708042;3024254;3024259;3201928
ELH001882,2500276;2500277
ELH001883,807458;807459;1333251;1339324;1319421;1323428;1333563;1723150;2203666;2501705;2661895;1958798;2067159;2702619;3044580
ELH001884,2582374
ELH001885,1002757;82876;141368;141515;181831;184702;184117;217947;217957;217958;231074;230154;230927;231513;236575;246235;265561;418005;419991;418006;418932;428113;428154;428095;429052;433597;433598;469954;470090;482476;482244;486772;490194;490213;537502;545726;545734;548810;566516;579756;617782;654864;658616;819274;821798;934724;970282;971101;969094;1049335;1050615;1066891;1074221;1409454;1439228;1520547;1414145;1377151;1451755;1436971;1458688;1473203;1685521;1697512;1697514;1727364;1730292;1728168;1736697;1738258;1770580;1773554;1789714;1798052;1797156;2203670;2203671;2017446;2076032;2092032;2102986;2127851;2431270;2561157;2566935;2566946;2573272;2574095;2583153;2583317;2583469;2583495;2583594;2583735;2583817;2583876;2583905;2583907;2583914;2583973;2584036;2584041;2584051;2584052;2584117;2584123;2584126;2584151;2584251;2584303;2584327;2584329;2682148;2811665;2830638;2991383;835;142189;142574;181833;216017;217984;246083;469955;824698;824702;1071890;1447869;1459062;1738927;1739148;2203672;2501057;2583310;2583917;2583948;2584035
ELH001886,82876;141368;141515;181831;184702;184117;217947;217957;217958;231074;230154;230927;231513;236575;246235;265561;418005;419991;418006;418932;428113;428154;428095;429052;433597;433598;469954;470090;482476;482244;486772;490194;490213;537502;545726;545734;548810;566516;579756;617782;654864;658616;819274;821798;934724;970282;971101;969094;1049335;1050615;1066891;1074221;1409454;1439228;1520547;1414145;1377151;1451755;1436971;1458688;1473203;1685521;1697512;1697514;1727364;1730292;1728168;1736697;1738258;1770580;1773554;1789714;1798052;1797156;2203670;2203671;2017446;2076032;2092032;2102986;2127851;2431270;2561157;2566935;2566946;2573272;2574095;2583153;2583317;2583469;2583495;2583594;2583735;2583817;2583876;2583905;2583907;2583914;2583973;2584036;2584041;2584051;2584052;2584117;2584123;2584126;2584151;2584251;2584303;2584327;2584329;2682148;2811665;2830638;2991383;804;813;814;835;839;127305;140952;142189;142574;180587;181833;185659;216017;216848;217984;217990;217991;217993;217994;217995;217996;218000;224515;229997;232758;229758;236598;236607;236625;246083;246084;265581;265415;279681;411336;411479;411469;419992;428149;428099;428106;433601;433604;433606;439410;469955;470005;482303;486788;482288;537529;537563;619774;650318;666011;825430;825835;824698;824702;849001;851475;858360;862094;841971;860742;860187;928697;942221;1071890;1072211;1071479;1071891;1298392;1447869;1459062;1459065;1451731;1372526;1456697;1685243;1690367;1692217;1738927;1739148;1746855;1748355;1751795;1753603;1742842;1744527;2203672;1994229;2009032;2119048;2135762;2444814;2501057;2583209;2583310;2583322;2583367;2583501;2583530;2583686;2583699;2583729;2583788;2583883;2583916;2583917;2583920;2583948;2583950;2583951;2583982;2583986;2584023;2584024;2584035;2584066;2584107;2584118;2584122;2584135;2584142;2584144;2584188;2584309;2705196;2734754;2734755;2773996;2774037;2774098;2833879;3230820;3230852;793;42248;127312;216018;218003;218008;280812;411489;411344;428119;428173;433610;433612;439408;470070;470065;470123;470138;470077;486793;492654;495370;639459;638855;642931;827018;827089;1068687;1297545;1397905;1685522;1755189;1756385;1759474;1761174;1760106;1804741;2203674;2203675;1995008;2583266;2583344;2583493;2583551;2583706;2583789;2583884;2583887;2584013;2584047;2584090;2584096;2584187;2584261;2584298;2584319;2694649;2836863;3231388
ELH001887,933145;933146;933147;933148;1699369;933149;2499578
ELH001888,2571587
ELH001889,557620;802151;1333681;1448621;1994245;2676164
ELH001890,915455;915456
ELH001891,1324715;1512926;1953122;1073582;1457177
ELH001892,519;523;213403;411835;411834;411809;446528;449443;458763;504314;528417;636768;640396;689685;844617;859756;930425;945271;957340;992339;1003175;1003634;1333458;1459134;1509864;1524703;1708150;1739861;1739885;1806068;2136328;2176896;1921411;2032858;2662863;2699414;2711866;2734777;2760917;2771608;213320;213311;222629;458758;487464;519834;519859;547358;547356;547355;652062;870701;930869;947892;986104;989339;1493488;1454127;1346549;1675083;1734319;1734320;2136329;2094881;2506364;2700086;2751137;2775405;2835587;2851145;2876237;945309
ELH001893,561010
ELH001894,2050921;2063500
ELH001895,2155981;3032008
ELH001896,37312;37314;37317;37318;545660;545661;637254;637252;659256;645822;870703;1013268;1048596;1070519;1333249;1524005;1453950;1916267;2752806
ELH001897,1712258;2575314
ELH001898,6425;6429;25347;25350;25353;25354;25355;2916364;25359;38790;38795;193250;203933;370825;371182;423731;522874;556750;557956;550591;558416;550619;554767;556939;554074;553595;555364;580421;578671;595954;949341;1042938;1055631;1071451;1068932;1417216;1430105;1458534;1516511;1472873;1726148;2136331;1911614;1916268;1984056;2501139;2678787;2678800;2678805;2728788;2747403;2734781;2755942;2766648;2810987;2822526;2825804;2873845;2913829
ELH001899,233911;457391;482155;484641;486238;527348;527380;820529;820565;820618;820680;958382;1069241;1319969;1453893;1455273;1437625;1784777;1785982;2678159;2814201;37377;141045;184917;408407;408395;457398;649615;2711265;3224958
ELH001900,141668;142981;184879;185537;216097;233174;232444;230785;232259;240238;408342;408396;457462;457468;480413;484697;486234;482149;484720;527363;573565;584476;651700;824199;824200;959853;961102;972601;1066651;1067008;1071256;1507527;1452582;1472452;1481385;1456267;1415017;1730900;1734195;1734304;1733796;1731768;1733290;2018604;2056955;2445356;2586249;2678147;2678155;2678164;2709657;2799849
ELH001901,620078;692146;692145;807663;807664;1451881;1679293;1705530;1710068;2633346
ELH001902,1325843
ELH001903,620291
ELH001904,5834;5835;5836;5837;5839;3065290
ELH001905,1705857
ELH001906,1324551;870215;870216
ELH001907,2622;2624;198254;1705920;1711611;2090726;2814077;2625;1524458;1675994
ELH001908,568703;2022271
ELH001909,143861;143862;2584430;2982257
ELH001910,156404;156407;156408;156411;192340;192338;192345;192334;252653;281745;423410;419271;419131;419325;421477;450377;449824;451895;488583;496677;504386;504149;521089;579296;575389;623216;645290;656180;666300;690372;692074;802158;809808;807477;818050;817473;817850;975766;976723;985804;985968;986835;992336;1050809;1070477;1299583;1302015;1313493;1320216;1334710;1360182;1452546;1451955;1686115;1699169;1699399;1709622;1709637;1749973;2022803;2444854;2500903;2504912;2630996;2664981;2840996;2971465;3024278;3024361;3052399;3065244;3149819;3233315
ELH001911,419689;1395984;1360681
ELH001912,800526;1070912;2953190;520683;521540
ELH001913,1905450;440889;640849;1065612;1323420;1711614
ELH001914,2504939;1451274
ELH001915,214577
ELH001916,7080;191200;372853;444664;667014;973499;973497;973500;1065044;1164004;1297744;1334107;1334110;1687177;1705548;2502853;2502854;2502855;2507263;2574954;2869928;3236702
ELH001917,36780;547787;633006;1747977
ELH001918,351517;418503;523773;570884;661320;654217;872415;938196;1254561;1423328;2029653;2789920;2808272;2965380;279898;373039;372516;374066;449101;451204;505094;523881;529155;639460;646119;835174;956463;989374;1012378;1200287;1341884;1496197;1452231;1460134;2097455;2579630;2789176;5266;5268;279899;280272;372908;372517;392407;379560;430175;452099;523932;574736;625166;645505;664791;654917;817255;843075;852460;938195;959534;1072025;1448931;1456666;1376783;1379542;1499040;1350963;1987697;2009491;2025719;2683651;2712648;2734796;2734797;2789478;2844964;2878193;2882667;2990619;1422122;2198932;2906593
ELH001919,3064881
ELH001920,3064133
ELH001921,425362
ELH001922,8173;285158;411697;551052;553642;583211;1455950;1451957;1977494;1971610;2678702;2741520
ELH001923,2004689;2088804;2750136;2860481
ELH001924,970534;14054;571326;847134;1323111;1366710;2701815;2859768;2893379
ELH001925,265166;265165;421234;424303;418222;421916;427157;452588;451524;464940;546260;647339;983416;1076207;1177964;1342899;1499049;1392511;1803031;2002098;2125918;2734811;3235092;224810;418957;430271;487683;521465;973184;1057864;1333488;1338859;1464197;2571237;2830005;2201161;2556123;3061923
ELH001926,205523;205524;205526;242830;420752;430503;430282;568345;585892;802173;853851;845402;962701;981378;981377;1349381;2027203;2020265;2575932;2925385
ELH001927,2445322
ELH001928,199260;643518;835804;1481167;578786;2008486
ELH001929,917897;1064512;1064511;1064510;1064509
ELH001930,9004;9005;36659;44835;159257;159255;190839;195219;211672;211671;211670;229066;235042;254163;379617;390482;519074;523473;536136;570031;583193;661306;817305;848998;853950;951038;945426;982415;1014728;1066083;1072792;1071005;1069411;1068493;1193241;1320188;1323366;1409300;1441437;1358436;1452531;1452571;1417309;1401094;1515823;1451578;1456175;1375957;1432865;1432308;1443937;1381333;1364905;1805774;2136353;1993512;1999808;2029887;2035160;2100659;2126865;2499858;2573093;2584836;2706308;2726504;2754843;2753945;2760480;2765409;2808143;2814354;2832398;3009292;3026528
ELH001931,1698073
ELH001932,2572132;3066136
ELH001933,5840;5842;198438;636219;852296;834737;866581;939194;957551;1323039;1076564;1073858;1072852;1433743;1437040;1432797;1438097;2136357;1924679;1956199;2017346;2013348;2032299;2023133;2048110;2083365;2444850;2860839;2873006;2979192;3065763
ELH001934,451357;967349;2166073;1912117;2083476;2585020;2948186
ELH001935,8452;8454;8461;100687;265158;265478;280066;289288;375424;375426;375427;375428;375429;426221;426978;430705;450920;495292;495293;503971;524031;537389;537391;537387;570813;660083;666565;809858;817017;861432;858712;857470;846457;857141;916046;931490;932292;943725;987157;992653;1693147;1071356;1073152;1072188;1076933;1220097;1224520;1322930;1466390;1506339;1453723;1524543;1458299;1685825;1687317;1687396;1693137;1693138;1693139;1693140;1693141;1693142;1693143;1693144;1693145;1693148;1693149;1693150;1693151;1693152;1693153;1693154;1693155;1698748;1710332;1710334;1711928;2004548;2000743;2017556;2008330;2015283;2018387;2014354;2024333;2061918;2136126;2430759;2571241;2578992;2582224;2628025;2628026;2635518;2629736;2705438;2699289;2711419;2756233;2755662;2835447;2843637;2853837;2860824;3042031;3236695;3236698
ELH001936,1455831;1690605;2858656;981836
ELH001937,627260;1705952;1322859;2637102;16533;627157;1705953;2429375;2572103;3028895
ELH001938,2572146;2683978;1809752
ELH001939,199942;388263;1068012;1066406;1072843;2632353;2943308;3070521
ELH001940,17937;18466;192350;192351;521830;522084;547802;547801;547800;547799;547798;547797;547796;559909;624230;807514;829802;982959;1028093;1065052;1175736;1679402;1698731;1805436;2136366;1996184;2572430;2662575;3068210
ELH001941,844536;1437805
ELH001942,2584340;3068777
ELH001943,1679588;488617;809878;2705589;2062902
ELH001944,1339774
ELH001945,1968264;2629061
ELH001946,548142;1220547;1686223;1691155;2580163;3031378;3067564
ELH001947,9;10;19;88946;407073;407079;530393;633265;845767;950450;1065637;1073981;1072713;1071037;1217279;1456030;1454985;1458886;1677541;1685344;2152189;2199175;2016731;2054741;2126877;2710835;2751130;2770771;2803829;2837089;2961876;2962260;3007618;3017513;3075867;976699;1342161;1699322;2443367;2443610;2597503;3030693;428605;428606;428607;432775;503824;523954;635256;635257;635259;635258;635260;635261;801359;817291;817475;817681;870827;975953;985130;985333;992673;1191465;1527962;1679381;1685874;2631828;2663829;3064024;2170147;2443864;2598462;2629096;3235778
ELH001948,10;88946;407079;633265;845767;1073981;1072713;1454985;1458886;1677541;1685344;2152189;2016731;2803829;2961876;3017513
ELH001949,1065637;1071037;3007618
ELH001950,1297464
ELH001951,2687731
ELH001952,591016;2750154;2818188
ELH001953,1323700;1323701;1342141;1701499;1702352;2656444
ELH001954,373424
ELH001955,3065325
ELH001956,3065325
ELH001957,536999;951934;1075175;2027018;2019593;2033872
ELH001958,41461;212348;217012;373062;391294;411566;452492;449946;452818;469144;469164;503781;521508;522845;3010802;547942;571977;569874;571092;582839;589058;620026;619988;635755;651597;648805;660421;643101;661045;642691;802201;813747;817769;841446;872009;872010;917867;932044;933951;956582;972147;976266;978601;981240;981381;981441;987081;987236;1012768;1029087;1064788;1067821;1075097;1075709;1076713;1072360;1176817;1176818;1184873;1187644;1200643;1285513;1325166;1333371;1338772;1441002;1456745;1455263;1404191;1527926;1685460;1685461;1700054;1771386;1774641;1788381;1802620;1804064;1805311;2421123;2029526;2019732;2095412;2107745;2263930;2446583;2504428;2584352;2687757;2732842;3064217;3064218;3064222;3172759;3172761;3235087;6393;6394;41460;130525;130528;212349;212354;224101;225077;242918;373056;373952;411585;411590;411589;411584;422233;423642;422836;423403;429853;431134;436928;436927;437411;452569;488875;504103;503877;503968;504076;521291;520809;520888;520755;522008;521197;521432;522047;523494;536990;536991;537000;546999;561122;581705;576152;567471;568262;575167;574599;576831;588966;619991;620116;620206;620357;624244;659250;643448;648126;645497;655800;646638;665761;802202;802203;802205;812188;813751;817808;817236;858973;834121;863912;872011;872012;872013;916279;951892;948310;938605;935397;934750;934236;935700;960574;973269;974573;976428;984836;986298;986249;987265;988444;992861;1003739;1067263;1069317;1071251;1071936;1073426;1069446;1172661;1172596;1172636;1176819;1184918;1216291;1285474;1299029;1323672;1325165;1335624;1343237;1344972;1401359;1444585;1393302;1433397;1451486;1425584;1482510;1453923;1401645;1347390;1432487;1351793;1686242;1697319;1698699;1699350;1703228;1721258;1723221;1779591;1797975;1804065;1805307;2159428;1878965;1992770;2022823;2032764;2019490;2075657;2100599;2113445;2123707;2255651;2430839;2431905;2442382;2500341;2505483;2630145;2637751;2687752;2714083;2761711;2766143;2780077;2828518;2832819;2832590;2858674;2860551;2859948;2863581;2907366;2982261;3061295;3064219;3064220;3064221;3233535
ELH001959,917488
ELH001960,2785010;2815762
ELH001961,452330;633796;633797;684647;1691290;1705673;375256;426574;451071;545920;633798;633818;633799;684638;684640;1180808;1323478;2136383;2445879;2579650;2782330
ELH001962,452330;633796;633797;684647;1691290;1705673
ELH001963,2160631;2635111;2757516;578003;656924;2159717
ELH001964,580354;1409915
ELH001965,454609;664597;1999878;525318;581044;1075678;1073246;2027923;2761115;2829941;565913;570182;648678;943724;2031122;2637054;2728907;3064687;2827052
ELH001966,5213;5217;5218;5219;56722;56724;192242;192241;1178350;1473898;1498893;1676016;2583155;2693499;2715444;3012919
ELH001967,98709;98713;98714;98717;98720;98724;437968;493432;636077;802213;856902;867132;865787;866239;932046;938075;961049;973719;1053626;1062205;1069629;1175303;1175277;1175276;1175230;1175231;1275765;1393616;1392728;1520457;1994560;2094333;2102722;2123886;2628027;2698767;2699612;2828900;3027746
ELH001968,13165;13167;13169;13170;13175;13177;13178;13179;13183;98657;98661;98665;98666;98668;98669;98671;98672;98676;98677;98680;98711;98723;143069;143070;191208;419667;437964;504093;547002;624247;636074;684461;802215;812387;813078;813077;861236;860621;856260;866955;866675;865978;865760;866648;870900;931938;942510;956620;958838;965234;968547;973711;975918;987409;1048139;1064590;1075134;1069377;1072932;1075684;1074169;1074608;1073033;1074234;1175261;1175260;1175258;1175216;1175283;1175247;1175243;1175252;1175236;1338867;1525359;1452485;1365300;1393073;1351097;1451248;1511834;1358170;1457239;1420271;1490757;1685416;1686100;2015443;2018062;2022646;2020583;2021984;2023405;2069820;2107476;2109343;2127369;2121556;2130195;2628022;2705801;2752176;2748549;2816577;2826558;2849836;2854044;3024169;3027752
ELH001969,92790;191209;217424;224320;224319;288468;498713;499109;555544;551023;557579;553970;555443;557701;554303;551682;556911;555083;631980;802216;837284;931050;958409;973460;973865;1073936;1069504;1075322;1356707;1451673;1451674;1451675;1452760;1438556;1456403;1418343;1380352;1726393;2136394;2139685;2015425;2026064;2032354;2028036;2052379;2094631;2107564;2112594;2130715;2572543;2677696;2677697;2677698;2677700;2677702;2677703;2677716;2692940;2700796;2734863;2767094;2773210;2767954;2843233;2837695;2841075;2856199;2844229;3064919
